rank,id,piece,count,share,is_byte_fallback
1,260,।,153454,0.02764526,0
2,261,▁के,132986,0.02395788,0
3,263,▁में,99641,0.01795067,0
4,264,▁है,98010,0.01765684,0
5,265,",",94617,0.01704558,0
6,262,▁,93601,0.01686254,0
7,266,▁की,78617,0.01416312,0
8,267,▁से,61836,0.01113997,0
9,268,▁को,59777,0.01076903,0
10,269,▁और,57380,0.01033720,0
11,270,▁का,50793,0.00915053,0
12,271,ी,43803,0.00789126,0
13,272,ों,39826,0.00717479,0
14,274,▁ने,38027,0.00685069,0
15,273,▁पर,37908,0.00682926,0
16,276,न,37717,0.00679485,0
17,14,<0x0A>,37157,0.00669396,1
18,278,ल,35762,0.00644265,0
19,275,▁हैं,35145,0.00633149,0
20,280,र,33329,0.00600433,0
21,277,.,33085,0.00596038,0
22,279,▁कि,31577,0.00568870,0
23,281,ा,28937,0.00521310,0
24,285,क,28690,0.00516860,0
25,282,-,28199,0.00508015,0
26,289,म,27026,0.00486883,0
27,284,▁भी,26765,0.00482181,0
28,283,0,26309,0.00473966,0
29,287,1,25659,0.00462256,0
30,288,▁एक,25627,0.00461679,0
31,286,2,25436,0.00458238,0
32,291,स,21815,0.00393005,0
33,290,▁लिए,21197,0.00381871,0
34,292,▁कर,19900,0.00358505,0
35,296,ने,19719,0.00355245,0
36,293,▁इस,19556,0.00352308,0
37,298,त,18883,0.00340184,0
38,300,ट,18864,0.00339841,0
39,294,▁नहीं,18469,0.00332725,0
40,295,▁हो,18365,0.00330852,0
41,301,ता,18205,0.00327969,0
42,297,े,17418,0.00313791,0
43,299,▁किया,16996,0.00306189,0
44,309,प,16994,0.00306153,0
45,302,▁ही,16895,0.00304369,0
46,308,ना,16726,0.00301325,0
47,304,▁था,16028,0.00288750,0
48,312,ज,15936,0.00287093,0
49,303,ं,15812,0.00284859,0
50,305,▁(,15008,0.00270374,0
51,306,▁यह,14785,0.00266357,0
52,311,▁अ,14589,0.00262826,0
53,307,▁गया,14557,0.00262249,0
54,313,व,14314,0.00257872,0
55,320,ह,13641,0.00245747,0
56,317,▁आ,13226,0.00238271,0
57,310,),12775,0.00230146,0
58,314,▁तो,12488,0.00224976,0
59,315,▁करने,12210,0.00219967,0
60,318,▁न,12050,0.00217085,0
61,322,ो,11927,0.00214869,0
62,316,▁साथ,11807,0.00212707,0
63,319,द,11739,0.00211482,0
64,323,▁स,11648,0.00209843,0
65,325,ि,11063,0.00199304,0
66,359,िक,10934,0.00196980,0
67,321,5,10922,0.00196764,0
68,344,ित,10648,0.00191827,0
69,333,ला,10536,0.00189810,0
70,324,3,10336,0.00186207,0
71,342,श,10181,0.00183414,0
72,331,य,10169,0.00183198,0
73,326,▁कहा,10152,0.00182892,0
74,327,▁बाद,9967,0.00179559,0
75,339,रा,9927,0.00178838,0
76,328,▁जा,9820,0.00176911,0
77,334,कर,9717,0.00175055,0
78,340,ग,9402,0.00169380,0
79,330,9,9332,0.00168119,0
80,329,▁जो,9304,0.00167615,0
81,353,ब,9187,0.00165507,0
82,332,4,9082,0.00163615,0
83,341,का,8944,0.00161129,0
84,335,▁अपने,8649,0.00155815,0
85,336,▁दिया,8543,0.00153905,0
86,360,री,8535,0.00153761,0
87,338,6,8404,0.00151401,0
88,337,▁तक,8344,0.00150320,0
89,367,ु,8276,0.00149095,0
90,351,▁प,8204,0.00147798,0
91,363,नी,8186,0.00147474,0
92,355,▁प्र,8085,0.00145654,0
93,352,ते,8005,0.00144213,0
94,343,▁',7961,0.00143420,0
95,362,ियों,7954,0.00143294,0
96,345,▁वह,7911,0.00142519,0
97,370,मा,7857,0.00141547,0
98,346,▁रहे,7842,0.00141276,0
99,349,▁गई,7832,0.00141096,0
100,356,ड,7830,0.00141060,0
101,350,▁हुए,7703,0.00138772,0
102,347,▁थी,7643,0.00137691,0
103,386,्य,7606,0.00137025,0
104,354,▁थे,7559,0.00136178,0
105,361,8,7411,0.00133512,0
106,348,▁-,7355,0.00132503,0
107,358,▁रहा,7348,0.00132377,0
108,371,ती,7310,0.00131692,0
109,378,ै,7233,0.00130305,0
110,381,के,7181,0.00129368,0
111,364,7,7106,0.00128017,0
112,383,ण,7084,0.00127621,0
113,366,▁म,7067,0.00127314,0
114,368,',7036,0.00126756,0
115,382,वा,6976,0.00125675,0
116,376,ू,6961,0.00125405,0
117,357,▁व,6822,0.00122901,0
118,369,▁रही,6728,0.00121207,0
119,404,ड़,6711,0.00120901,0
120,365,▁ब,6692,0.00120559,0
121,380,सी,6640,0.00119622,0
122,384,ली,6590,0.00118721,0
123,391,▁वि,6479,0.00116721,0
124,372,▁उन्होंने,6389,0.00115100,0
125,379,▁क,6359,0.00114560,0
126,385,च,6253,0.00112650,0
127,374,▁या,6214,0.00111947,0
128,387,▁दी,6187,0.00111461,0
129,396,▁ग,6170,0.00111155,0
130,377,▁कुछ,6051,0.00109011,0
131,411,ख,5957,0.00107317,0
132,375,▁रूप,5898,0.00106254,0
133,402,फ,5727,0.00103174,0
134,397,ें,5694,0.00102579,0
135,389,ओं,5680,0.00102327,0
136,373,"▁""",5664,0.00102039,0
137,405,▁वे,5659,0.00101949,0
138,403,या,5561,0.00100183,0
139,419,ले,5536,0.00099733,0
140,395,▁इसके,5513,0.00099319,0
141,398,▁करते,5511,0.00099283,0
142,399,िंग,5493,0.00098958,0
143,429,से,5491,0.00098922,0
144,390,▁पहले,5459,0.00098346,0
145,393,▁होने,5423,0.00097697,0
146,394,▁लेकिन,5406,0.00097391,0
147,408,्स,5399,0.00097265,0
148,388,:,5381,0.00096941,0
149,407,▁समय,5225,0.00094130,0
150,400,▁जाता,5225,0.00094130,0
151,406,▁गए,5216,0.00093968,0
152,454,वि,5156,0.00092887,0
153,409,▁पुलिस,5115,0.00092148,0
154,410,▁लोगों,5080,0.00091518,0
155,450,जा,5051,0.00090995,0
156,441,▁श,5036,0.00090725,0
157,412,▁भारत,5021,0.00090455,0
158,414,▁अब,5001,0.00090095,0
159,413,▁हुआ,4955,0.00089266,0
160,415,▁अपनी,4948,0.00089140,0
161,440,▁इ,4891,0.00088113,0
162,464,▁नि,4860,0.00087555,0
163,431,ंग,4838,0.00087158,0
164,432,को,4803,0.00086528,0
165,427,▁मे,4800,0.00086474,0
166,448,सा,4722,0.00085068,0
167,434,ौ,4704,0.00084744,0
168,475,ीय,4688,0.00084456,0
169,418,▁दो,4664,0.00084024,0
170,401,्,4652,0.00083807,0
171,420,▁किसी,4630,0.00083411,0
172,449,▁सं,4629,0.00083393,0
173,417,▁वाले,4618,0.00083195,0
174,424,▁कई,4607,0.00082997,0
175,426,e,4542,0.00081826,0
176,416,▁कोई,4534,0.00081682,0
177,422,▁हुई,4534,0.00081682,0
178,421,▁ज,4528,0.00081573,0
179,423,ए,4527,0.00081555,0
180,392,ई,4474,0.00080601,0
181,430,▁बात,4464,0.00080420,0
182,446,▁त,4446,0.00080096,0
183,524,भ,4431,0.00079826,0
184,439,▁तरह,4419,0.00079610,0
185,463,की,4396,0.00079195,0
186,490,नि,4376,0.00078835,0
187,428,▁उनके,4372,0.00078763,0
188,515,ाई,4369,0.00078709,0
189,433,▁आप,4367,0.00078673,0
190,436,▁इन,4364,0.00078619,0
191,447,िया,4345,0.00078277,0
192,459,ंड,4338,0.00078151,0
193,465,पुर,4338,0.00078151,0
194,452,थ,4328,0.00077970,0
195,486,ति,4305,0.00077556,0
196,492,▁मु,4298,0.00077430,0
197,425,▁द्वारा,4298,0.00077430,0
198,480,त्र,4257,0.00076691,0
199,438,▁जब,4169,0.00075106,0
200,491,▁सा,4164,0.00075016,0
201,443,▁कम,4149,0.00074746,0
202,473,▁पा,4131,0.00074421,0
203,437,▁होता,4100,0.00073863,0
204,457,ः,4084,0.00073575,0
205,469,▁ए,4082,0.00073539,0
206,467,▁उ,4064,0.00073214,0
207,435,▁सरकार,4048,0.00072926,0
208,444,▁द,4043,0.00072836,0
209,472,दा,4019,0.00072404,0
210,455,▁नाम,4016,0.00072350,0
211,532,ष,3981,0.00071719,0
212,494,कार,3976,0.00071629,0
213,451,▁सकता,3963,0.00071395,0
214,453,▁लेकर,3937,0.00070926,0
215,445,▁दिन,3906,0.00070368,0
216,458,रे,3892,0.00070116,0
217,471,▁बार,3882,0.00069936,0
218,442,▁ये,3876,0.00069827,0
219,461,▁बताया,3847,0.00069305,0
220,466,▁काम,3839,0.00069161,0
221,539,प्र,3828,0.00068963,0
222,509,स्ट,3804,0.00068530,0
223,470,▁उन्हें,3778,0.00068062,0
224,485,स्त,3768,0.00067882,0
225,460,▁सिंह,3764,0.00067810,0
226,481,▁ह,3728,0.00067161,0
227,692,उ,3718,0.00066981,0
228,489,o,3710,0.00066837,0
229,476,▁करना,3700,0.00066657,0
230,468,जी,3698,0.00066621,0
231,474,▁ले,3681,0.00066314,0
232,556,ंद,3659,0.00065918,0
233,533,▁च,3653,0.00065810,0
234,546,बा,3652,0.00065792,0
235,629,अ,3624,0.00065288,0
236,554,क्ष,3592,0.00064711,0
237,514,हा,3582,0.00064531,0
238,520,ँ,3582,0.00064531,0
239,479,▁आज,3581,0.00064513,0
240,456,▁साल,3579,0.00064477,0
241,508,▁ना,3565,0.00064225,0
242,493,गा,3559,0.00064117,0
243,488,"""",3546,0.00063882,0
244,462,▁तथा,3518,0.00063378,0
245,482,▁देश,3493,0.00062928,0
246,498,▁घर,3464,0.00062405,0
247,483,▁लोग,3453,0.00062207,0
248,478,▁कारण,3451,0.00062171,0
249,477,▁सभी,3449,0.00062135,0
250,571,▁ल,3440,0.00061973,0
251,484,▁बहुत,3437,0.00061919,0
252,497,▁दौरान,3403,0.00061306,0
253,584,क्,3385,0.00060982,0
254,528,s,3380,0.00060892,0
255,499,▁मा,3365,0.00060622,0
256,487,▁फिर,3361,0.00060550,0
257,504,▁हर,3329,0.00059973,0
258,612,ृ,3328,0.00059955,0
259,518,ॉ,3324,0.00059883,0
260,522,▁राज्य,3292,0.00059307,0
261,525,मी,3271,0.00058928,0
262,547,मे,3267,0.00058856,0
263,501,▁लिया,3254,0.00058622,0
264,567,र्,3235,0.00058280,0
265,566,ंस,3232,0.00058226,0
266,511,▁सु,3224,0.00058081,0
267,540,▁सी,3221,0.00058027,0
268,507,▁उसके,3220,0.00058009,0
269,495,▁क्षेत्र,3210,0.00057829,0
270,513,गी,3209,0.00057811,0
271,496,▁अधिक,3204,0.00057721,0
272,593,्या,3204,0.00057721,0
273,549,▁प्रति,3193,0.00057523,0
274,538,०,3179,0.00057271,0
275,519,▁सकते,3172,0.00057145,0
276,542,▁पास,3168,0.00057073,0
277,544,i,3165,0.00057019,0
278,527,▁एवं,3152,0.00056784,0
279,503,▁बीच,3148,0.00056712,0
280,512,▁फिल्म,3128,0.00056352,0
281,552,एं,3116,0.00056136,0
282,521,▁अन्य,3111,0.00056046,0
283,502,▁सबसे,3103,0.00055902,0
284,510,▁बा,3101,0.00055866,0
285,534,a,3099,0.00055830,0
286,529,▁उसे,3081,0.00055505,0
287,541,पी,3080,0.00055487,0
288,536,▁टीम,3069,0.00055289,0
289,506,▁उस,3057,0.00055073,0
290,516,▁जाने,3054,0.00055019,0
291,505,टी,3047,0.00054893,0
292,530,▁दोनों,3007,0.00054172,0
293,559,▁उप,2990,0.00053866,0
294,531,▁ख,2972,0.00053542,0
295,526,▁होगा,2965,0.00053415,0
296,500,▁हम,2960,0.00053325,0
297,535,▁उनकी,2947,0.00053091,0
298,565,पा,2928,0.00052749,0
299,619,ंट,2901,0.00052263,0
300,560,डी,2900,0.00052244,0
301,555,▁करता,2894,0.00052136,0
302,537,▁करें,2893,0.00052118,0
303,523,▁क्या,2884,0.00051956,0
304,579,▁फ,2858,0.00051488,0
305,553,▁शुरू,2854,0.00051416,0
306,596,रण,2816,0.00050731,0
307,653,दार,2797,0.00050389,0
308,580,वर,2789,0.00050245,0
309,572,ध,2779,0.00050065,0
310,517,?,2764,0.00049794,0
311,618,▁रि,2760,0.00049722,0
312,551,▁बना,2750,0.00049542,0
313,550,▁होती,2740,0.00049362,0
314,564,▁कै,2717,0.00048948,0
315,557,▁पूर्व,2713,0.00048876,0
316,575,वी,2710,0.00048822,0
317,675,न्द,2707,0.00048768,0
318,545,▁दे,2699,0.00048623,0
319,576,▁वा,2688,0.00048425,0
320,595,्यू,2672,0.00048137,0
321,659,त्त,2672,0.00048137,0
322,635,वे,2668,0.00048065,0
323,548,▁भारतीय,2665,0.00048011,0
324,608,h,2650,0.00047741,0
325,615,ठ,2639,0.00047542,0
326,676,▁सि,2619,0.00047182,0
327,561,▁चाहिए,2592,0.00046696,0
328,558,▁भ,2577,0.00046426,0
329,639,घ,2556,0.00046047,0
330,563,▁कार्य,2539,0.00045741,0
331,600,बी,2539,0.00045741,0
332,621,लि,2539,0.00045741,0
333,622,▁बे,2538,0.00045723,0
334,543,ज़,2537,0.00045705,0
335,586,▁सब,2532,0.00045615,0
336,583,▁पी,2520,0.00045399,0
337,581,t,2516,0.00045327,0
338,568,▁जी,2514,0.00045291,0
339,569,▁ऐसे,2511,0.00045237,0
340,689,ल्,2484,0.00044750,0
341,562,▁प्रदेश,2483,0.00044732,0
342,582,ओ,2471,0.00044516,0
343,644,िका,2470,0.00044498,0
344,617,मान,2469,0.00044480,0
345,801,आ,2457,0.00044264,0
346,724,छ,2454,0.00044210,0
347,578,▁ओर,2451,0.00044156,0
348,604,▁भर,2424,0.00043669,0
349,585,▁मामले,2423,0.00043651,0
350,628,d,2415,0.00043507,0
351,598,▁छ,2400,0.00043237,0
352,602,▁अपना,2389,0.00043039,0
353,620,▁गु,2388,0.00043021,0
354,594,▁सो,2386,0.00042985,0
355,762,ंज,2385,0.00042967,0
356,625,▁राज,2383,0.00042931,0
357,574,▁शामिल,2381,0.00042895,0
358,589,▁आई,2378,0.00042840,0
359,601,▁लगा,2377,0.00042822,0
360,649,जन,2364,0.00042588,0
361,592,p,2362,0.00042552,0
362,577,▁दिल्ली,2342,0.00042192,0
363,573,▁मैं,2339,0.00042138,0
364,646,▁जारी,2326,0.00041904,0
365,570,▁वाली,2324,0.00041868,0
366,669,शा,2307,0.00041561,0
367,630,टा,2292,0.00041291,0
368,638,▁इसी,2289,0.00041237,0
369,591,▁अनुसार,2280,0.00041075,0
370,683,▁ई,2268,0.00040859,0
371,588,▁वहीं,2267,0.00040841,0
372,627,दी,2265,0.00040805,0
373,599,▁यहां,2256,0.00040643,0
374,641,▁देख,2245,0.00040444,0
375,605,▁जाती,2231,0.00040192,0
376,597,▁कुमार,2216,0.00039922,0
377,660,▁गो,2202,0.00039670,0
378,607,न्,2195,0.00039544,0
379,613,▁तीन,2189,0.00039436,0
380,678,ड़ा,2185,0.00039364,0
381,637,▁जान,2183,0.00039327,0
382,647,▁इसे,2178,0.00039237,0
383,587,▁बन,2174,0.00039165,0
384,611,रो,2168,0.00039057,0
385,714,ंत,2165,0.00039003,0
386,771,ंच,2161,0.00038931,0
387,645,▁खेल,2154,0.00038805,0
388,673,▁राम,2154,0.00038805,0
389,603,▁प्रकार,2133,0.00038427,0
390,610,▁बता,2129,0.00038355,0
391,614,▁जैसे,2128,0.00038337,0
392,626,▁बढ़,2127,0.00038319,0
393,640,▁इससे,2126,0.00038301,0
394,609,▁र,2117,0.00038138,0
395,651,▁ज्यादा,2110,0.00038012,0
396,681,▁महा,2110,0.00038012,0
397,663,र्स,2103,0.00037886,0
398,623,त्,2089,0.00037634,0
399,606,▁वर्ष,2086,0.00037580,0
400,693,िल,2078,0.00037436,0
401,727,▁दा,2075,0.00037382,0
402,590,ाय,2068,0.00037256,0
403,632,▁देने,2068,0.00037256,0
404,754,मि,2067,0.00037238,0
405,716,पर,2065,0.00037202,0
406,699,हि,2059,0.00037094,0
407,636,▁कु,2055,0.00037022,0
408,703,▁ला,2054,0.00037004,0
409,655,▁आदि,2053,0.00036985,0
410,661,▁जाएगा,2049,0.00036913,0
411,642,▁होते,2047,0.00036877,0
412,697,▁रे,2043,0.00036805,0
413,772,▁डि,2039,0.00036733,0
414,634,▁किए,2039,0.00036733,0
415,723,c,2039,0.00036733,0
416,657,▁काफी,2035,0.00036661,0
417,736,▁अनु,2030,0.00036571,0
418,709,▁रो,2030,0.00036571,0
419,746,▁घ,2013,0.00036265,0
420,658,▁चुनाव,2010,0.00036211,0
421,650,▁सकती,2009,0.00036193,0
422,668,▁तब,2006,0.00036139,0
423,679,▁वो,1998,0.00035995,0
424,815,▁ता,1992,0.00035887,0
425,665,▁खिलाफ,1990,0.00035851,0
426,624,▁श्री,1990,0.00035851,0
427,648,▁सामने,1980,0.00035670,0
428,652,▁ऐसा,1978,0.00035634,0
429,718,m,1978,0.00035634,0
430,767,▁जल,1972,0.00035526,0
431,702,▁भाग,1964,0.00035382,0
432,738,▁मन,1961,0.00035328,0
433,687,▁बि,1961,0.00035328,0
434,633,▁उत्तर,1960,0.00035310,0
435,643,▁अगर,1953,0.00035184,0
436,631,▁जानकारी,1943,0.00035004,0
437,684,S,1938,0.00034914,0
438,717,▁स्व,1936,0.00034878,0
439,666,▁जीवन,1935,0.00034860,0
440,677,▁चार,1928,0.00034734,0
441,654,॥,1923,0.00034644,0
442,685,▁दर्ज,1918,0.00034553,0
443,662,▁मिल,1918,0.00034553,0
444,671,▁आपको,1912,0.00034445,0
445,667,▁प्राप्त,1907,0.00034355,0
446,690,शन,1899,0.00034211,0
447,825,ंक,1898,0.00034193,0
448,688,I,1896,0.00034157,0
449,695,▁शहर,1893,0.00034103,0
450,711,इ,1890,0.00034049,0
451,725,A,1888,0.00034013,0
452,674,▁कह,1885,0.00033959,0
453,701,▁विशेष,1882,0.00033905,0
454,744,▁पानी,1878,0.00033833,0
455,894,हार,1875,0.00033779,0
456,686,""":""",1875,0.00033779,0
457,698,▁पूरी,1874,0.00033761,0
458,779,में,1873,0.00033743,0
459,824,▁हि,1872,0.00033725,0
460,712,▁उसकी,1871,0.00033707,0
461,700,▁मह,1869,0.00033671,0
462,804,आई,1867,0.00033635,0
463,656,▁रुपये,1857,0.00033454,0
464,764,लो,1852,0.00033364,0
465,616,स्,1850,0.00033328,0
466,680,▁जांच,1849,0.00033310,0
467,691,▁बारे,1848,0.00033292,0
468,719,ियां,1843,0.00033202,0
469,672,▁मान,1839,0.00033130,0
470,734,C,1837,0.00033094,0
471,758,ेश,1828,0.00032932,0
472,682,▁विभाग,1827,0.00032914,0
473,696,▁जिसमें,1827,0.00032914,0
474,939,ेशन,1814,0.00032680,0
475,858,P,1807,0.00032554,0
476,704,▁उनका,1805,0.00032518,0
477,1002,on,1799,0.00032410,0
478,799,झ,1795,0.00032338,0
479,705,y,1792,0.00032283,0
480,737,क्स,1790,0.00032247,0
481,731,▁क्योंकि,1785,0.00032157,0
482,757,▁ली,1774,0.00031959,0
483,845,ही,1772,0.00031923,0
484,775,▁गा,1771,0.00031905,0
485,735,▁केवल,1769,0.00031869,0
486,827,▁हा,1764,0.00031779,0
487,664,▁चल,1764,0.00031779,0
488,797,▁),1762,0.00031743,0
489,733,्र,1758,0.00031671,0
490,694,▁पार्टी,1757,0.00031653,0
491,842,राज,1755,0.00031617,0
492,806,k,1744,0.00031419,0
493,729,▁उन,1737,0.00031293,0
494,820,ar,1735,0.00031257,0
495,787,पाल,1735,0.00031257,0
496,747,▁आगे,1734,0.00031239,0
497,830,स्क,1729,0.00031149,0
498,751,▁मो,1729,0.00031149,0
499,722,▁परिवार,1729,0.00031149,0
500,920,द्ध,1727,0.00031112,0
501,707,▁इसका,1724,0.00031058,0
502,753,▁आने,1723,0.00031040,0
503,805,▁ओ,1721,0.00031004,0
504,843,ढ़,1720,0.00030986,0
505,922,ाइ,1718,0.00030950,0
506,721,g,1718,0.00030950,0
507,728,▁गांव,1717,0.00030932,0
508,828,ब्,1712,0.00030842,0
509,720,▁धर्म,1712,0.00030842,0
510,715,▁कांग्रेस,1707,0.00030752,0
511,732,▁इसमें,1705,0.00030716,0
512,706,▁लाख,1704,0.00030698,0
513,846,ड़ी,1699,0.00030608,0
514,756,▁चि,1685,0.00030356,0
515,883,ग्र,1684,0.00030338,0
516,765,▁बाहर,1683,0.00030320,0
517,1056,मु,1680,0.00030266,0
518,773,▁रा,1679,0.00030248,0
519,749,▁होगी,1677,0.00030212,0
520,809,▁दें,1676,0.00030194,0
521,740,▁बड़ी,1673,0.00030140,0
522,743,▁करीब,1671,0.00030104,0
523,791,१,1669,0.00030068,0
524,885,b,1667,0.00030032,0
525,710,धा,1666,0.00030014,0
526,774,▁जाते,1664,0.00029978,0
527,777,र्ज,1663,0.00029960,0
528,755,;,1660,0.00029905,0
529,848,an,1657,0.00029851,0
530,745,▁बी,1656,0.00029833,0
531,856,र्ड,1654,0.00029797,0
532,876,▁परि,1652,0.00029761,0
533,918,रु,1650,0.00029725,0
534,726,▁मांग,1641,0.00029563,0
535,792,u,1635,0.00029455,0
536,785,▁जहां,1634,0.00029437,0
537,763,""",""",1632,0.00029401,0
538,807,▁लिये,1630,0.00029365,0
539,761,टे,1628,0.00029329,0
540,759,▁हाथ,1627,0.00029311,0
541,784,▁अलग,1627,0.00029311,0
542,730,▁विकास,1627,0.00029311,0
543,768,▁पद,1623,0.00029239,0
544,670,िन,1622,0.00029221,0
545,987,▁बाल,1620,0.00029185,0
546,782,▁स्थित,1611,0.00029023,0
547,708,▁करोड़,1610,0.00029005,0
548,915,▁डे,1608,0.00028969,0
549,1011,कों,1604,0.00028897,0
550,899,▁ऑ,1603,0.00028879,0
551,941,▁सम,1594,0.00028716,0
552,850,▁मै,1587,0.00028590,0
553,795,▁मैच,1586,0.00028572,0
554,853,▁पु,1584,0.00028536,0
555,906,▁ट्र,1583,0.00028518,0
556,861,ेंट,1582,0.00028500,0
557,913,शि,1578,0.00028428,0
558,963,सु,1578,0.00028428,0
559,788,▁:,1575,0.00028374,0
560,1018,भा,1572,0.00028320,0
561,982,मन,1566,0.00028212,0
562,796,▁अलावा,1562,0.00028140,0
563,766,ये,1561,0.00028122,0
564,895,चा,1559,0.00028086,0
565,802,▁मि,1555,0.00028014,0
566,881,वाद,1554,0.00027996,0
567,776,▁हालांकि,1552,0.00027960,0
568,790,▁A,1552,0.00027960,0
569,800,यर,1549,0.00027906,0
570,789,▁यदि,1549,0.00027906,0
571,769,▁चा,1547,0.00027870,0
572,1092,फा,1547,0.00027870,0
573,1168,जि,1544,0.00027816,0
574,810,▁व्यक्ति,1544,0.00027816,0
575,811,▁आया,1542,0.00027780,0
576,912,ेड,1542,0.00027780,0
577,786,▁जिस,1541,0.00027762,0
578,921,खा,1537,0.00027690,0
579,741,▁मुख्य,1536,0.00027672,0
580,958,▁यू,1532,0.00027600,0
581,778,▁दूसरे,1531,0.00027581,0
582,770,▁अभी,1527,0.00027509,0
583,865,रिया,1524,0.00027455,0
584,816,▁स्थिति,1522,0.00027419,0
585,821,▁उसने,1522,0.00027419,0
586,901,▁बै,1518,0.00027347,0
587,832,▁मीडिया,1515,0.00027293,0
588,783,▁मंत्री,1511,0.00027221,0
589,892,▁जिले,1509,0.00027185,0
590,713,ाव,1508,0.00027167,0
591,794,▁रह,1508,0.00027167,0
592,902,▁वीडियो,1507,0.00027149,0
593,803,▁इसलिए,1503,0.00027077,0
594,953,्व,1503,0.00027077,0
595,814,▁अन,1503,0.00027077,0
596,839,▁चला,1502,0.00027059,0
597,925,▁सू,1498,0.00026987,0
598,949,वार,1497,0.00026969,0
599,826,▁नई,1494,0.00026915,0
600,840,▁तैयार,1492,0.00026879,0
601,752,▁S,1490,0.00026843,0
602,818,▁आए,1490,0.00026843,0
603,977,in,1488,0.00026807,0
604,829,▁करती,1488,0.00026807,0
605,819,▁मिला,1487,0.00026789,0
606,1376,▁प्रो,1486,0.00026771,0
607,798,▁घटना,1485,0.00026753,0
608,836,▁बंद,1485,0.00026753,0
609,940,▁मार,1484,0.00026735,0
610,812,▁कभी,1482,0.00026699,0
611,793,▁नगर,1481,0.00026681,0
612,742,▁ध,1478,0.00026627,0
613,888,▁विचार,1477,0.00026609,0
614,831,▁जबकि,1476,0.00026591,0
615,947,▁सेवा,1473,0.00026537,0
616,760,ाया,1473,0.00026537,0
617,880,▁हजार,1467,0.00026429,0
618,1343,बर,1461,0.00026320,0
619,1114,▁इं,1460,0.00026302,0
620,822,▁अध्यक्ष,1452,0.00026158,0
621,980,al,1451,0.00026140,0
622,1161,कि,1449,0.00026104,0
623,875,▁वै,1449,0.00026104,0
624,748,ेट,1447,0.00026068,0
625,1189,स्थ,1446,0.00026050,0
626,739,रि,1445,0.00026032,0
627,1152,र्म,1444,0.00026014,0
628,900,▁डाल,1442,0.00025978,0
629,868,▁स्थान,1436,0.00025870,0
630,817,▁बड़े,1431,0.00025780,0
631,823,▁आरोप,1431,0.00025780,0
632,904,▁अस,1430,0.00025762,0
633,835,वन,1430,0.00025762,0
634,1234,स्व,1427,0.00025708,0
635,874,▁दिनों,1424,0.00025654,0
636,844,ष्ट,1423,0.00025636,0
637,937,न्द्र,1418,0.00025546,0
638,857,▁जीत,1417,0.00025528,0
639,852,▁केंद्र,1416,0.00025510,0
640,1024,▁पि,1412,0.00025438,0
641,1498,ेंस,1407,0.00025348,0
642,780,▁महिला,1407,0.00025348,0
643,871,▁रिपोर्ट,1406,0.00025330,0
644,834,▁खा,1406,0.00025330,0
645,916,▁संख्या,1403,0.00025276,0
646,891,▁जगह,1403,0.00025276,0
647,917,▁झ,1403,0.00025276,0
648,838,▁समझ,1403,0.00025276,0
649,841,▁उपयोग,1403,0.00025276,0
650,1047,er,1401,0.00025239,0
651,975,र्ट,1399,0.00025203,0
652,967,▁पड़,1399,0.00025203,0
653,929,▁मौत,1398,0.00025185,0
654,948,रू,1395,0.00025131,0
655,898,▁कुल,1393,0.00025095,0
656,942,▁हे,1393,0.00025095,0
657,849,▁पिछले,1393,0.00025095,0
658,855,मो,1390,0.00025041,0
659,983,सं,1378,0.00024825,0
660,1062,▁लगातार,1377,0.00024807,0
661,1026,▁स्,1377,0.00024807,0
662,951,शी,1375,0.00024771,0
663,1120,ाइट,1374,0.00024753,0
664,884,▁नजर,1372,0.00024717,0
665,1014,राम,1370,0.00024681,0
666,859,▁उसका,1368,0.00024645,0
667,1303,शु,1368,0.00024645,0
668,862,▁बड़ा,1364,0.00024573,0
669,847,▁बनाने,1364,0.00024573,0
670,833,▁रात,1364,0.00024573,0
671,837,▁बु,1362,0.00024537,0
672,1982,इस,1360,0.00024501,0
673,909,▁ध्यान,1360,0.00024501,0
674,879,▁जिससे,1358,0.00024465,0
675,952,▁अस्पताल,1356,0.00024429,0
676,854,▁दिए,1355,0.00024411,0
677,931,M,1355,0.00024411,0
678,866,यों,1355,0.00024411,0
679,864,फ़,1354,0.00024393,0
680,1155,धार,1351,0.00024339,0
681,889,n,1349,0.00024303,0
682,870,▁रहने,1347,0.00024267,0
683,1172,श्,1347,0.00024267,0
684,1139,धि,1347,0.00024267,0
685,867,▁जिसके,1342,0.00024177,0
686,957,गर,1340,0.00024141,0
687,1010,▁अप,1337,0.00024087,0
688,968,चर,1334,0.00024032,0
689,966,▁रन,1334,0.00024032,0
690,860,▁टी,1333,0.00024014,0
691,1119,▁सम्,1333,0.00024014,0
692,873,▁करके,1330,0.00023960,0
693,965,▁वजह,1329,0.00023942,0
694,1036,बल,1328,0.00023924,0
695,1063,▁कॉ,1328,0.00023924,0
696,813,ास,1327,0.00023906,0
697,1083,▁आपके,1323,0.00023834,0
698,1022,▁शि,1322,0.00023816,0
699,990,▁कल,1319,0.00023762,0
700,955,▁जाना,1316,0.00023708,0
701,893,▁योजना,1315,0.00023690,0
702,993,▁एस,1312,0.00023636,0
703,1073,ड़े,1310,0.00023600,0
704,1094,▁डा,1309,0.00023582,0
705,1317,दि,1309,0.00023582,0
706,972,र्क,1306,0.00023528,0
707,935,▁बदल,1305,0.00023510,0
